monthly_allowance,distance_from_campus,accommodation_type,transport_type,meal_habits,outings_per_month,gaming_hours,club_events,mobile_data_usage,year_of_study,printing_frequency,predicted_spending
19680,7.9,pg,bicycle,mixed,4,36,1,3.1,2,26,10871
22232,12.6,rented,own_vehicle,mess,6,24,1,13.3,2,22,13229
4544,6.4,pg,bicycle,mess,6,35,5,15.8,1,14,5725
3102,3.1,pg,walk,cafe,5,31,2,19.4,1,28,5417
7385,28.4,rented,walk,home,1,34,4,4.6,2,9,6226
3498,25.7,hostel,own_vehicle,mess,9,19,2,19.9,3,20,6552
14983,26.5,home,own_vehicle,mixed,2,22,1,8.8,1,3,8695
18909,3.9,pg,walk,home,4,23,5,19.5,3,3,10384
23711,29.4,home,public,mixed,5,39,5,18.9,2,0,12630
4550,28.1,pg,public,home,2,14,3,2.7,4,9,5097
10470,29.6,pg,public,mess,12,38,4,12.8,2,29,9672
5144,2.2,rented,bicycle,home,7,0,6,16.1,2,23,6199
4820,12.8,home,own_vehicle,cafe,2,3,5,19.1,1,23,5526
6061,15.1,pg,walk,mess,1,2,4,17.5,1,30,5336
11598,11.9,hostel,public,home,10,2,2,12.1,4,28,8622
16683,16.1,home,public,mess,0,12,4,17.0,3,6,8717
18472,20.6,pg,bicycle,mixed,12,33,1,16.7,2,23,12158
22674,0.4,rented,bicycle,home,4,17,4,11.3,1,15,11760
16409,18.0,home,public,mixed,7,25,2,6.9,3,30,10139
22533,28.7,hostel,public,mixed,3,4,1,17.6,3,10,11672
10748,7.9,rented,walk,mess,6,2,5,10.7,4,17,8253
6949,16.8,pg,bicycle,home,10,17,5,6.1,3,8,6916
17879,23.7,rented,public,cafe,12,25,6,12.8,3,9,12775
13766,2.6,rented,bicycle,mess,10,23,3,3.7,1,8,9413
7341,11.5,hostel,own_vehicle,mess,3,12,6,12.0,3,7,6446
20533,4.1,home,public,mixed,1,8,1,14.9,3,10,10074
11648,11.1,pg,public,mess,3,28,1,16.9,1,26,8041
16541,23.9,home,bicycle,mess,9,29,4,1.5,2,8,9712
16118,16.9,pg,walk,mixed,5,13,4,3.2,1,24,9468
24603,23.5,pg,bicycle,mess,8,13,5,7.1,4,7,13280
23395,15.1,rented,public,mess,5,2,3,10.7,3,3,12573
5839,8.1,pg,own_vehicle,cafe,6,40,3,4.1,4,29,7621
15867,27.8,home,bicycle,cafe,3,32,6,3.3,3,8,9223
14881,12.4,rented,walk,cafe,9,38,3,7.5,1,2,10295
12701,7.9,pg,bicycle,cafe,5,20,2,7.3,1,2,8105
7099,19.7,pg,walk,cafe,8,6,1,2.5,1,30,6765
14727,26.3,pg,walk,home,0,36,5,3.9,2,4,8204
4297,5.1,rented,walk,mixed,6,26,6,12.3,1,26,6198
16233,26.1,pg,bicycle,home,6,26,3,6.5,1,21,9723
3234,18.0,home,own_vehicle,home,5,18,4,13.5,2,11,4995
24814,24.9,rented,walk,mess,2,5,1,7.9,2,1,12168
6872,5.0,pg,public,home,6,16,3,9.2,2,14,6246
5016,12.9,rented,own_vehicle,cafe,4,1,1,13.0,3,16,6769
8750,5.7,hostel,public,cafe,12,31,1,1.4,3,11,7981
13494,29.4,pg,walk,mixed,12,35,6,7.2,3,10,10377
3026,4.8,rented,public,mess,5,33,6,5.0,4,1,5625
18157,4.9,rented,bicycle,home,12,34,5,19.4,4,28,12599
15718,15.3,hostel,walk,mess,6,40,5,7.5,2,16,9449
14288,8.7,rented,bicycle,mess,5,11,5,5.0,4,3,9182
11342,26.1,hostel,own_vehicle,home,10,28,0,9.7,2,15,8953
11542,21.2,hostel,walk,cafe,0,11,5,12.8,1,28,7192
17501,17.2,pg,own_vehicle,mixed,11,35,4,17.1,1,29,12460
11604,15.3,hostel,public,mess,11,22,6,6.0,3,17,8958
17651,15.8,hostel,public,mess,12,19,3,19.4,3,0,11201
19784,25.8,home,own_vehicle,cafe,12,4,2,14.3,4,19,12805
22293,24.9,pg,walk,home,7,40,6,12.1,1,12,12331
21175,15.8,hostel,public,mixed,6,15,1,1.2,3,15,11290
24008,18.0,rented,walk,cafe,10,36,1,15.6,3,4,14223
18311,26.4,home,own_vehicle,mixed,4,6,3,7.4,4,8,10541
16373,22.1,home,public,mixed,3,28,0,8.2,2,12,9101
5230,19.7,hostel,walk,mixed,12,33,2,12.2,3,28,7076
7530,9.5,home,walk,mixed,8,31,2,10.3,2,10,6416
16329,19.2,rented,bicycle,home,5,5,0,3.3,1,0,9103
8424,19.8,pg,walk,cafe,9,4,2,2.5,1,2,6973
7234,1.6,hostel,own_vehicle,cafe,7,16,5,11.6,3,21,7473
18567,17.1,hostel,public,home,3,32,0,4.5,1,5,9429
11439,9.8,pg,public,mixed,11,0,4,19.4,4,1,9216
22158,5.6,rented,own_vehicle,cafe,11,12,3,14.2,2,10,13997
11995,5.5,rented,own_vehicle,mess,2,24,4,17.7,3,26,9257
24679,8.9,home,own_vehicle,home,0,30,6,14.3,4,4,12235
7310,23.6,pg,walk,mixed,0,32,3,18.9,2,6,6072
12914,22.7,rented,public,home,9,28,2,17.6,1,17,9848
8648,17.2,hostel,bicycle,cafe,6,38,4,1.9,2,17,7117
12933,8.5,pg,own_vehicle,home,6,8,5,8.2,3,19,9149
12701,3.4,rented,own_vehicle,mess,4,18,3,7.2,3,7,9096
19074,19.1,pg,own_vehicle,mess,12,27,0,18.0,2,7,12572
19959,4.6,hostel,walk,home,9,30,4,1.2,4,23,11209
21096,4.3,rented,own_vehicle,cafe,10,20,1,1.1,2,4,13022
8930,28.6,hostel,bicycle,mess,6,39,0,4.9,3,26,7235
20580,24.6,pg,bicycle,home,2,31,1,5.3,3,4,10584
11779,2.3,home,walk,home,8,33,5,13.7,3,24,8160
20802,17.6,rented,bicycle,home,3,12,1,4.4,3,13,11031
15949,3.8,home,walk,mess,8,6,6,10.7,2,4,8951
6634,7.3,pg,own_vehicle,cafe,11,11,0,15.8,3,21,8191
14704,24.8,rented,own_vehicle,home,2,30,0,14.6,3,16,10026
23002,27.6,home,public,cafe,2,11,5,7.5,4,6,11737
4043,6.7,rented,public,mess,8,13,6,19.6,3,27,6873
10284,4.5,hostel,walk,mixed,10,0,6,13.3,2,0,7521
23940,28.5,home,bicycle,mixed,11,24,3,15.4,3,18,13467
20000,13.4,home,walk,cafe,7,14,1,5.4,2,16,10665
9942,15.1,hostel,bicycle,home,8,37,2,15.8,1,10,7399
17313,17.9,rented,own_vehicle,mixed,12,6,4,4.2,1,4,11870
4439,14.0,home,bicycle,cafe,8,2,4,16.2,3,5,5493
8239,8.0,pg,own_vehicle,cafe,6,7,6,9.5,2,28,8001
17634,4.7,hostel,own_vehicle,mess,1,7,3,7.1,3,10,9452
15827,13.7,rented,own_vehicle,home,5,7,0,17.9,4,22,10755
12950,26.0,rented,walk,mixed,1,25,3,12.9,1,7,8368
3594,24.3,rented,bicycle,home,10,0,0,11.6,2,9,5820
6953,27.0,home,walk,cafe,11,20,6,14.0,2,19,7379
23492,6.0,pg,walk,home,12,23,2,4.9,2,14,12865
10210,3.5,rented,walk,cafe,8,32,5,17.3,1,24,8941
23199,16.3,rented,own_vehicle,home,2,11,5,12.1,4,16,12999
4277,18.7,pg,bicycle,mixed,3,36,0,13.0,4,5,5474
4023,8.4,home,own_vehicle,mixed,3,2,6,5.2,1,27,4891
15697,17.4,rented,own_vehicle,mixed,0,29,5,8.2,4,27,10621
11401,8.3,rented,walk,mess,8,22,0,1.8,3,8,8353
24918,5.2,pg,public,cafe,7,14,0,15.0,1,16,13265
19198,4.2,rented,bicycle,home,0,8,1,13.2,4,29,10354
8888,14.6,rented,bicycle,mess,10,22,6,19.1,4,24,9023
24849,4.6,hostel,walk,cafe,3,18,0,14.8,4,30,12607
10663,16.4,home,own_vehicle,mixed,12,23,6,12.1,2,14,9239
17442,14.1,rented,own_vehicle,mess,5,12,5,18.6,4,29,11907
13858,19.2,home,public,mess,9,24,6,11.2,3,22,9547
24192,16.1,home,own_vehicle,mess,6,18,6,19.6,2,19,13190
7123,17.0,home,own_vehicle,home,6,1,2,5.6,1,29,6156
20816,27.3,hostel,walk,mess,0,30,6,14.4,2,28,10768
6831,29.8,pg,own_vehicle,home,7,40,2,2.3,4,21,7742
4561,6.4,pg,bicycle,cafe,0,32,0,12.9,2,19,4989
7918,5.0,rented,public,cafe,4,22,5,19.4,3,29,8052
18801,28.4,home,own_vehicle,home,4,18,6,9.3,4,29,11134
5484,13.8,hostel,own_vehicle,mixed,8,24,3,11.8,3,4,6749
3188,20.5,home,walk,home,7,27,4,19.5,2,6,4756
17832,11.4,pg,public,home,0,34,3,10.8,4,18,9959
3952,18.1,pg,walk,home,1,10,3,5.1,1,11,3920
17232,14.5,hostel,bicycle,mixed,2,10,5,7.2,1,19,9033
9546,5.9,home,bicycle,cafe,4,14,3,13.8,2,28,6867
19385,7.8,hostel,bicycle,cafe,11,8,0,1.8,2,5,10857
4525,17.0,hostel,bicycle,mess,2,18,3,18.4,4,21,5098
16726,13.0,home,bicycle,mess,3,6,3,4.2,3,1,8398
23153,18.4,home,public,mess,3,31,3,17.8,3,16,11960
6680,9.2,hostel,own_vehicle,mixed,9,39,6,20.0,1,17,7762
12521,24.4,hostel,bicycle,mess,8,17,4,15.2,3,7,8624
19804,10.2,rented,walk,cafe,6,34,2,15.3,3,20,12226
22069,25.5,rented,walk,mess,0,29,2,17.4,4,22,12112
22935,18.6,pg,bicycle,cafe,7,20,0,3.4,2,10,12335
23217,7.6,hostel,bicycle,home,7,10,2,6.1,3,21,11739
21681,24.3,rented,walk,home,10,0,3,12.0,2,10,12442
11236,23.5,home,own_vehicle,home,3,39,3,9.4,4,16,8135
9267,17.0,home,public,mess,6,12,4,1.1,4,5,6731
16249,22.7,rented,walk,mess,7,13,3,14.7,2,19,10521
6649,15.1,rented,walk,home,6,4,2,13.1,3,9,6426
11219,1.0,pg,walk,cafe,6,21,0,13.6,3,23,8288
20124,8.6,rented,walk,cafe,9,11,6,3.4,2,26,12303
13748,21.5,hostel,bicycle,home,9,14,2,18.2,1,21,8935
18977,23.2,home,bicycle,mixed,9,15,4,15.0,3,17,11179
11296,11.9,hostel,own_vehicle,mess,10,16,1,7.4,1,15,8555
15274,18.3,hostel,own_vehicle,home,6,4,0,11.3,3,10,9385
16010,6.2,hostel,public,mixed,10,37,3,3.0,2,13,10209
14001,1.7,home,public,cafe,8,20,1,17.9,4,17,9487
19760,25.2,home,own_vehicle,mess,9,25,2,2.5,4,9,11795
24100,9.2,home,bicycle,home,1,30,5,9.6,3,9,11233
13421,13.9,home,own_vehicle,mess,6,2,4,15.6,3,23,9068
14117,16.7,pg,public,cafe,6,18,6,18.9,2,29,10153
8460,25.6,rented,public,mess,1,20,3,7.9,4,14,7198
4679,27.4,rented,own_vehicle,home,6,25,6,12.9,1,17,6985
4862,24.7,pg,own_vehicle,home,0,2,4,7.2,4,7,5303
6340,12.8,rented,own_vehicle,mess,6,25,5,6.9,2,27,7618
8264,7.3,rented,public,home,8,33,1,14.8,2,7,7731
24427,2.8,pg,bicycle,cafe,4,32,2,18.7,2,16,12923
23649,5.4,hostel,own_vehicle,mixed,6,20,1,5.9,4,29,13092
5872,1.2,hostel,walk,home,8,5,0,1.7,2,28,5213
8498,22.5,home,own_vehicle,mess,7,35,0,10.7,4,25,7902
11415,9.4,hostel,own_vehicle,home,7,31,6,8.9,1,4,8240
22952,22.9,pg,public,mess,12,5,1,3.5,1,11,12805
9597,11.2,home,public,home,7,4,4,9.8,4,23,7191
15922,27.3,home,bicycle,cafe,2,38,6,15.9,2,16,9476
3815,3.5,hostel,own_vehicle,mess,1,28,3,15.3,3,9,4951
15984,0.8,pg,public,mixed,4,36,0,10.3,3,0,9537
17934,16.5,pg,walk,home,3,14,0,17.3,2,8,9581
22613,15.1,pg,walk,mixed,4,4,5,1.6,2,14,11479
14417,3.3,hostel,own_vehicle,cafe,8,26,5,8.3,2,29,10285
9212,18.4,home,bicycle,home,7,33,3,1.6,3,22,6915
23460,28.2,home,bicycle,cafe,5,22,5,13.7,1,2,11992
7625,2.2,hostel,public,cafe,2,20,1,17.8,3,18,6312
14971,7.3,hostel,walk,mixed,5,17,4,14.9,1,10,8657
23432,25.8,rented,public,mess,4,20,1,15.6,1,0,12537
7483,1.3,pg,own_vehicle,mess,10,28,0,5.7,4,0,7692
12438,28.3,hostel,bicycle,mess,12,0,0,6.4,4,19,8974
18451,10.7,hostel,walk,mess,8,18,4,9.2,3,5,10343
14372,20.4,rented,own_vehicle,mixed,2,11,1,12.7,3,25,10019
11725,8.6,hostel,own_vehicle,mess,0,22,6,8.3,2,19,7599
7704,18.7,home,walk,mixed,0,24,2,13.9,4,4,5507
10875,10.2,pg,public,mess,7,23,5,3.6,3,14,8242
18831,0.9,rented,bicycle,mess,10,28,3,3.5,2,28,11738
8573,11.0,pg,bicycle,mixed,11,19,1,11.6,2,22,7955
15932,22.9,pg,bicycle,cafe,0,27,6,15.9,3,16,9684
9911,13.8,pg,bicycle,mess,1,16,3,5.9,4,11,6720
3979,7.6,hostel,public,cafe,1,34,2,14.2,1,6,4590
22163,15.0,hostel,walk,mess,4,17,1,5.1,3,24,11148
4416,17.6,hostel,bicycle,cafe,0,37,6,8.8,1,1,4499
20334,27.7,home,public,mixed,5,20,4,13.7,2,5,11024
14519,5.7,home,own_vehicle,mixed,8,22,3,7.4,4,26,10038
12609,9.5,pg,bicycle,mixed,7,21,0,2.6,2,4,8208
14782,4.1,home,own_vehicle,cafe,9,17,1,17.3,2,2,9884
16905,11.7,rented,bicycle,home,8,6,2,12.6,4,2,10483
12428,5.6,hostel,bicycle,cafe,7,31,3,12.8,1,5,8284
11305,1.7,pg,own_vehicle,home,6,9,6,5.4,1,29,8334
19068,10.3,rented,bicycle,home,11,29,1,13.0,4,14,12202
24305,13.1,hostel,own_vehicle,cafe,8,22,4,3.7,4,11,13753
12831,27.7,home,walk,cafe,10,40,4,11.8,2,20,9494
3934,19.3,home,public,mess,4,19,5,17.4,2,13,4938
20436,14.1,hostel,walk,mixed,5,1,2,8.5,1,29,10543
14375,28.4,rented,public,mess,0,31,2,16.3,1,17,9162
20078,12.2,home,walk,mess,5,35,4,12.6,1,15,10476
5356,22.1,home,bicycle,mixed,0,5,5,4.5,4,16,4576
10005,19.3,rented,own_vehicle,home,10,16,1,2.1,1,11,8702
23938,26.3,hostel,walk,mixed,9,30,3,12.6,3,8,13116
11086,10.1,pg,own_vehicle,home,11,4,4,16.6,3,22,9472
17663,2.7,hostel,bicycle,home,2,31,5,3.0,4,25,9423
11074,4.0,home,public,home,1,11,1,16.4,2,27,6580
12807,15.4,hostel,public,mixed,11,16,6,4.9,1,14,9112
7511,23.3,hostel,walk,cafe,6,13,6,16.4,1,16,6705
15657,22.9,home,walk,mess,9,34,3,11.2,2,11,9655
3655,20.5,rented,public,cafe,9,12,0,11.4,2,3,6405
7870,10.9,home,walk,mixed,3,16,6,3.0,3,20,5838
3700,28.0,rented,walk,mixed,6,16,6,17.8,1,20,6211
21237,25.1,home,bicycle,cafe,3,26,4,14.1,2,2,10989
12685,26.4,pg,public,mess,12,29,6,3.5,1,26,9959
17438,23.0,rented,public,cafe,5,34,2,2.0,2,5,10948
17532,21.6,home,walk,home,1,35,0,9.0,4,27,9250
18889,4.0,pg,own_vehicle,home,12,18,2,18.1,3,28,12597
7027,21.4,hostel,own_vehicle,mixed,7,19,5,3.7,1,27,7149
21241,5.9,home,bicycle,cafe,4,12,6,14.8,1,0,10622
24962,15.7,pg,public,mixed,11,22,2,4.5,2,14,13925
10808,10.3,rented,own_vehicle,home,4,33,3,10.9,2,5,8505
8285,27.0,pg,public,mess,2,11,3,18.7,3,20,6976
15961,19.3,hostel,bicycle,home,8,16,3,17.6,2,29,9867
18624,26.6,rented,own_vehicle,mixed,11,21,1,4.1,1,27,12745
23532,20.1,hostel,walk,cafe,0,40,1,5.1,3,4,11415
4547,5.8,home,bicycle,cafe,5,13,2,16.9,1,4,4724
6177,9.6,home,bicycle,home,6,24,3,11.8,2,13,5394
14102,15.3,rented,walk,mixed,8,20,6,14.2,2,22,10232
24078,26.9,rented,public,cafe,3,10,4,8.4,4,6,13289
19108,25.6,rented,bicycle,home,1,32,5,11.3,4,3,10832
16027,28.5,home,bicycle,home,4,11,6,10.7,1,19,8765
5677,3.1,rented,walk,mixed,8,11,2,12.5,4,14,6830
3186,22.7,rented,walk,mess,10,16,0,18.9,4,11,6466
24069,8.3,home,own_vehicle,cafe,1,11,3,10.2,3,19,12239
3575,13.8,pg,public,mess,3,32,1,6.0,3,13,5017
8382,24.7,pg,bicycle,cafe,10,38,2,9.0,3,3,8177
13966,20.8,pg,bicycle,home,0,38,6,19.8,4,12,8798
4190,10.4,home,own_vehicle,mixed,11,23,5,15.5,1,5,6424
11950,17.0,pg,bicycle,cafe,4,6,2,8.3,4,18,8308
9707,15.4,pg,public,home,9,6,6,6.4,2,29,8055
18513,28.7,rented,bicycle,mess,8,14,0,15.5,1,22,11437
15805,20.7,home,own_vehicle,cafe,4,28,4,19.8,4,6,10382
7297,0.3,hostel,walk,mess,6,39,2,5.8,1,21,5954
20975,29.6,home,own_vehicle,mess,8,29,5,2.1,1,10,11911
10480,21.7,home,public,mess,5,17,0,12.0,3,22,7379
22712,16.1,rented,walk,mess,7,18,1,8.4,3,4,12471
7648,26.8,rented,walk,cafe,5,5,1,16.9,3,27,7625
19431,17.1,pg,own_vehicle,mess,8,7,0,15.1,3,14,11929
12046,6.9,hostel,walk,mess,0,19,5,17.5,2,8,6887
16173,1.3,hostel,bicycle,cafe,4,36,4,14.8,4,28,10047
8855,12.1,pg,walk,cafe,0,32,0,1.1,4,13,6442
17495,25.3,rented,bicycle,cafe,10,28,4,1.4,2,10,11641
12132,20.2,home,public,home,11,33,1,5.2,3,18,8801
19411,8.5,home,own_vehicle,mess,8,26,2,19.4,3,2,11477
8758,2.6,pg,public,mixed,0,22,4,18.0,2,24,6749
19375,1.5,home,bicycle,mixed,2,14,2,3.6,3,22,9578
9872,11.6,hostel,bicycle,mixed,0,20,3,3.0,4,5,6159
23335,15.3,home,public,cafe,8,31,0,15.0,1,18,12667
17110,7.8,hostel,public,mixed,9,39,2,10.8,3,12,10778
4446,3.8,home,public,mixed,7,28,4,12.5,2,23,5659
7493,9.3,home,public,home,9,13,0,5.3,4,29,6651
5484,26.3,pg,bicycle,mixed,11,1,1,15.9,4,3,6893
23721,11.3,home,public,home,11,12,6,8.5,2,14,12661
20186,0.5,pg,own_vehicle,mess,7,4,4,9.2,1,14,11513
12335,28.7,hostel,bicycle,mess,4,26,2,6.7,4,10,7981
17224,11.8,home,bicycle,mixed,3,35,5,15.4,2,29,9815
23283,4.5,pg,bicycle,home,0,18,6,4.5,1,7,10746
19124,17.9,pg,walk,cafe,10,34,3,11.7,2,15,12010
4505,27.5,hostel,bicycle,home,3,21,6,9.5,2,23,4956
19197,19.0,rented,walk,mess,2,38,1,12.2,2,19,10925
8071,26.7,hostel,bicycle,home,7,0,5,6.4,4,28,6809
11753,21.5,rented,walk,mixed,11,18,4,13.1,1,7,9427
22791,4.8,pg,bicycle,mixed,9,27,5,6.9,2,17,12756
7842,23.2,pg,walk,home,8,0,5,1.4,2,30,6809
11183,17.0,pg,own_vehicle,mixed,11,12,5,8.7,3,23,9871
5046,8.7,home,walk,cafe,5,26,0,18.2,3,17,5508
6528,15.3,hostel,walk,mixed,11,39,4,6.5,2,25,7159
21956,5.7,pg,walk,mixed,11,32,4,14.5,3,22,13181
20125,29.7,pg,bicycle,mess,1,2,5,11.6,1,29,10529
3235,14.5,pg,bicycle,home,10,31,2,19.9,4,16,6235
10766,24.1,hostel,public,cafe,1,0,4,19.0,2,9,7191
11828,7.7,rented,bicycle,mixed,4,8,2,12.4,3,2,8142
19250,15.1,rented,own_vehicle,mixed,0,9,1,12.1,2,2,10829
4811,18.2,rented,own_vehicle,mess,9,5,0,6.6,2,23,7046
22423,13.5,pg,bicycle,cafe,1,1,5,15.2,2,27,11657
12857,4.5,hostel,public,mixed,3,6,0,18.4,2,13,7762
21361,8.9,hostel,own_vehicle,mixed,12,27,6,13.8,4,2,13373
18369,27.8,home,bicycle,mixed,2,1,2,4.2,4,11,9381
20893,18.9,hostel,walk,cafe,1,3,5,1.6,2,11,10151
22408,19.1,pg,walk,mixed,5,6,0,10.1,2,27,11853
13649,26.9,rented,bicycle,mess,0,19,4,18.3,1,26,8768
14950,8.4,hostel,public,mess,8,19,5,13.2,3,21,9750
5854,14.3,hostel,public,home,12,3,6,6.4,2,26,6642
3716,26.7,home,own_vehicle,cafe,2,24,1,4.1,3,9,5103
6789,7.1,pg,public,mess,2,4,0,5.1,4,0,5392
3920,4.4,pg,public,home,3,21,6,17.3,1,13,4955
8699,14.2,hostel,public,mixed,0,32,6,17.6,2,5,6406
19630,29.9,hostel,public,mess,6,6,2,5.3,3,7,10669
12975,17.6,hostel,bicycle,cafe,5,20,3,14.9,4,20,8890
12669,21.8,pg,bicycle,mess,4,1,1,18.1,1,21,8062
24792,25.3,rented,walk,mess,5,32,2,5.5,1,27,13282
17084,3.9,pg,public,mess,11,38,6,12.3,1,30,11487
21658,19.7,rented,bicycle,mixed,3,15,1,2.3,2,22,11659
20378,11.6,rented,public,mixed,12,35,2,17.5,1,27,13415
8122,26.8,hostel,walk,cafe,3,34,5,6.6,4,30,7132
21892,26.3,pg,own_vehicle,cafe,1,13,6,4.5,3,12,12210
13659,2.5,pg,public,mess,4,27,0,13.0,1,3,8276
11695,1.4,home,bicycle,cafe,0,0,3,16.6,1,25,6626
24365,12.8,hostel,walk,mess,8,14,6,3.1,4,25,12837
10916,9.4,home,bicycle,home,1,23,2,5.2,2,27,6291
23206,23.6,rented,bicycle,mess,7,20,1,16.5,4,3,13167
9059,28.1,pg,public,mess,10,3,0,3.6,2,15,7690
13948,25.7,hostel,bicycle,cafe,0,40,0,4.5,4,30,8588
11761,0.6,home,public,mixed,11,33,5,6.0,2,29,8929
10501,10.5,hostel,bicycle,mixed,4,11,0,13.1,2,27,7084
20448,21.3,rented,walk,mixed,11,14,5,6.3,3,15,12774
18346,19.6,pg,own_vehicle,mixed,9,12,4,13.8,2,0,11746
14335,11.2,hostel,public,mixed,0,16,6,7.7,2,23,8200
10570,0.5,pg,public,cafe,8,7,2,18.2,2,22,8505
15751,15.6,rented,public,home,3,31,1,3.1,3,20,9758
3370,4.5,hostel,bicycle,mess,0,34,0,16.0,1,7,3570
22897,2.9,hostel,public,mess,7,22,2,19.5,4,17,12521
17317,5.2,home,bicycle,cafe,8,19,5,15.0,3,7,10290
4944,10.1,rented,public,mixed,5,22,0,16.1,2,28,6566
10510,16.7,hostel,own_vehicle,mess,3,29,5,2.6,3,21,7832
19888,16.2,hostel,own_vehicle,home,12,9,3,3.3,4,7,12065
14425,10.4,pg,public,mixed,8,26,1,15.5,4,5,10011
4722,6.4,pg,bicycle,home,12,9,6,3.4,1,9,5888
22975,8.0,pg,own_vehicle,cafe,0,10,3,7.7,3,19,12202
8916,8.0,hostel,bicycle,home,11,15,0,1.6,1,16,6739
14608,19.5,hostel,public,mess,4,15,5,10.8,2,15,8788
10386,14.7,rented,walk,cafe,10,17,3,19.9,1,23,9233
9615,24.8,pg,public,mess,6,9,0,14.7,4,3,7665
10614,6.7,rented,own_vehicle,home,12,15,3,2.1,3,10,9404
14374,22.7,home,bicycle,cafe,10,35,0,18.1,1,27,9915
24188,10.7,home,walk,mess,11,28,2,11.7,2,24,12968
24685,19.4,pg,own_vehicle,mixed,5,8,4,13.1,1,20,13491
11487,3.4,hostel,bicycle,mixed,4,20,5,9.6,3,13,7516
14435,25.7,pg,public,mess,7,27,6,4.6,2,15,9744
10554,12.6,pg,public,home,7,7,1,2.9,4,7,7626
4737,15.1,hostel,public,home,12,1,2,4.3,4,6,5949
7889,7.3,hostel,bicycle,mixed,5,20,3,6.3,3,21,6387
12543,18.2,home,own_vehicle,mixed,3,20,1,2.9,1,16,7887
11098,9.1,pg,own_vehicle,cafe,12,0,4,5.0,2,8,9381
23088,20.8,home,public,mixed,12,38,1,7.9,3,27,13497
15765,5.1,hostel,public,cafe,2,26,1,16.8,4,27,9625
5656,28.7,pg,own_vehicle,mixed,0,5,1,9.2,1,13,5580
15695,13.3,pg,bicycle,mess,11,29,5,15.6,4,11,10919
22323,8.5,hostel,public,cafe,7,30,5,4.4,3,10,12335
10391,26.8,home,own_vehicle,mixed,9,6,5,9.3,4,12,8699
7927,23.8,rented,bicycle,mixed,10,3,6,8.6,1,1,7639
18260,17.8,pg,bicycle,home,10,35,4,17.6,4,16,11776
19077,22.7,rented,own_vehicle,home,9,11,0,3.1,4,17,12282
6391,22.3,pg,own_vehicle,mixed,7,14,2,15.1,1,29,7456
4568,10.7,home,bicycle,cafe,4,26,4,7.5,1,1,4619
23323,9.0,rented,own_vehicle,home,9,14,6,13.3,1,12,13696
16486,26.0,hostel,own_vehicle,home,9,25,4,19.8,4,7,11196
24214,24.2,home,own_vehicle,mixed,6,14,4,8.1,2,27,13154
15194,4.0,pg,own_vehicle,mess,0,28,2,8.0,3,0,8916
24336,16.9,hostel,bicycle,home,12,32,4,2.0,1,14,12972
13399,27.5,pg,walk,mixed,9,0,3,10.2,4,3,9317
19924,5.4,home,walk,mixed,6,16,0,17.9,1,4,10162
21382,1.0,pg,bicycle,cafe,4,24,3,2.6,4,10,11500
6030,14.3,rented,own_vehicle,mixed,6,11,6,8.7,4,26,7847
4719,9.1,pg,bicycle,home,12,36,1,4.8,3,0,6250
23402,17.4,hostel,bicycle,mixed,9,4,3,8.7,3,18,12544
21278,11.1,home,public,home,7,13,6,7.0,3,30,11509
4811,20.4,home,walk,cafe,4,29,1,1.9,2,13,4886
11777,25.5,home,public,home,9,26,3,14.6,3,28,8823
18444,3.5,hostel,own_vehicle,mixed,8,2,3,5.4,1,23,10820
4507,1.1,hostel,own_vehicle,mixed,7,25,3,18.9,1,1,5930
8862,5.0,hostel,bicycle,mixed,4,8,1,10.7,2,7,6038
14261,9.7,pg,walk,cafe,1,10,2,19.5,4,5,8647
23754,18.8,pg,walk,home,5,16,6,13.3,1,18,12242
11276,3.4,pg,own_vehicle,cafe,4,22,1,7.3,3,3,8378
17570,23.3,rented,own_vehicle,home,6,19,6,12.4,3,0,11480
22642,19.7,pg,own_vehicle,home,8,39,6,10.2,4,4,13552
4945,29.1,pg,walk,cafe,11,12,6,1.2,1,9,6541
10744,24.4,rented,public,mixed,0,38,5,12.1,1,13,8019
22585,17.3,hostel,bicycle,home,12,30,0,2.1,3,18,12485
4928,14.9,hostel,bicycle,mixed,4,27,4,19.2,1,28,5578
15615,21.4,home,public,mess,3,38,0,3.7,4,25,9169
18857,18.6,hostel,public,home,10,34,5,10.5,1,23,11371
19615,20.9,rented,bicycle,cafe,2,36,3,13.2,1,7,11248
21624,22.4,home,own_vehicle,home,3,32,0,17.5,3,28,11889
