monthly_allowance,distance_from_campus,accommodation_type,transport_type,meal_habits,outings_per_month,gaming_hours,club_events,mobile_data_usage,year_of_study,printing_frequency,predicted_spending
9032,15.6,home,walk,home,4,17,0,6.7,2,2,6347
3788,27.2,hostel,own_vehicle,mixed,1,35,1,5.5,3,22,7182
10914,28.2,pg,own_vehicle,mixed,10,14,3,9.3,3,8,12695
17445,12.1,home,bicycle,mixed,5,30,1,7.4,3,17,10888
6497,8.8,hostel,bicycle,mixed,6,27,0,7.5,2,18,8074
10115,24.0,pg,public,home,7,3,6,3.6,1,11,9092
4929,28.0,hostel,bicycle,cafe,3,40,1,11.8,4,5,8369
18484,18.6,rented,bicycle,cafe,12,28,3,4.6,1,26,15900
7312,18.2,hostel,bicycle,mixed,1,38,0,3.8,4,11,6858
22642,7.4,rented,public,mixed,10,5,2,16.2,1,25,15219
5935,12.8,pg,bicycle,mess,11,25,6,13.4,3,19,11458
5911,1.6,rented,public,home,6,16,1,8.5,3,8,8044
9889,24.7,home,walk,cafe,2,10,5,15.4,1,20,7980
4847,14.0,pg,bicycle,mixed,6,32,1,7.1,4,16,8770
4538,25.4,home,public,mixed,1,3,4,18.4,2,17,5750
15194,6.7,hostel,walk,mess,0,27,1,13.0,2,10,7911
19858,22.0,home,own_vehicle,mixed,5,18,3,8.0,4,3,12344
18710,5.1,rented,own_vehicle,mess,3,18,2,16.3,2,7,12053
9023,21.4,home,public,mixed,8,18,6,15.7,3,9,10773
16461,22.1,rented,walk,mixed,5,31,1,7.0,1,26,12048
19864,11.1,home,own_vehicle,mixed,5,36,2,18.3,4,10,13741
16495,0.6,pg,bicycle,mixed,11,20,1,4.5,4,23,13084
11914,15.6,pg,walk,mess,9,10,1,19.4,2,10,10968
6033,22.0,rented,public,mixed,9,40,2,16.9,2,14,12400
24009,4.1,home,own_vehicle,mixed,0,17,0,6.4,4,9,10501
10012,1.9,home,walk,mess,3,31,1,4.4,2,3,6885
3528,18.7,pg,public,home,4,12,4,3.9,3,1,6166
5849,21.5,rented,own_vehicle,home,8,16,0,9.8,4,21,10209
24181,20.1,rented,bicycle,mess,8,29,4,18.7,3,24,16377
19345,12.2,hostel,walk,mixed,8,9,2,6.8,4,12,11866
15362,18.3,pg,own_vehicle,mess,10,36,5,6.9,4,16,14855
8202,26.4,rented,walk,cafe,5,37,1,7.3,4,5,10599
21706,14.4,pg,own_vehicle,mixed,9,9,1,16.3,2,10,14848
17677,22.1,pg,own_vehicle,home,10,19,5,16.7,4,29,15254
20704,24.6,pg,own_vehicle,mess,11,17,3,4.4,2,8,15139
23907,7.7,home,own_vehicle,mixed,1,2,2,2.9,3,19,10219
15659,2.8,hostel,own_vehicle,mixed,2,32,6,11.4,4,30,11511
23187,29.0,rented,public,cafe,0,15,5,18.8,3,2,13098
20043,28.7,rented,own_vehicle,mess,3,19,2,1.9,2,22,12202
24488,7.2,hostel,bicycle,mess,1,25,4,15.1,3,15,11617
16789,17.7,pg,bicycle,mixed,7,38,6,5.7,1,2,13112
8169,5.0,hostel,walk,mixed,3,6,4,15.5,2,0,6861
3193,18.9,pg,walk,cafe,2,13,0,18.6,2,26,6602
15942,19.2,pg,walk,cafe,12,0,4,11.5,1,5,13398
18893,1.6,pg,walk,mixed,7,11,0,16.8,2,19,12001
14392,18.2,pg,walk,mixed,7,40,2,8.6,1,0,12105
3186,20.8,hostel,own_vehicle,mixed,5,13,6,15.4,3,27,8776
13122,16.0,rented,bicycle,mixed,1,23,0,6.9,4,9,8848
17265,18.6,hostel,own_vehicle,mess,11,35,3,1.2,4,4,14448
20466,29.0,hostel,public,mess,0,39,1,13.5,1,27,11025
20868,28.0,pg,public,mess,2,13,1,3.2,1,0,10002
15276,25.9,pg,bicycle,cafe,11,4,4,5.4,3,5,12994
17774,11.7,rented,bicycle,mess,2,5,1,3.1,4,14,9048
21481,10.5,rented,bicycle,home,2,24,3,13.9,1,23,11737
5734,12.1,hostel,walk,mixed,7,34,3,15.0,1,5,9352
13481,3.1,pg,own_vehicle,cafe,12,10,3,9.4,1,5,13672
8607,1.4,rented,walk,mixed,10,21,1,13.2,1,9,11161
3390,11.0,pg,walk,cafe,12,4,0,13.6,1,14,9614
13562,23.9,hostel,public,cafe,2,35,2,8.8,4,14,10315
5040,7.1,home,public,mixed,7,39,3,1.9,1,17,8636
24464,21.8,hostel,own_vehicle,mixed,4,18,6,1.8,2,10,13392
13737,21.6,hostel,walk,mixed,2,28,1,9.6,4,7,9018
7507,16.5,hostel,walk,home,2,0,2,3.1,2,2,4480
9333,7.8,home,bicycle,mixed,8,1,0,17.8,1,11,8502
3965,5.5,hostel,own_vehicle,cafe,1,4,5,9.9,3,27,6368
18552,24.1,hostel,own_vehicle,mess,10,25,2,11.3,4,18,14674
17274,27.4,home,bicycle,mess,2,16,6,2.1,1,9,8830
23798,9.1,hostel,bicycle,mess,9,3,0,2.9,3,26,12358
13986,21.0,home,own_vehicle,mixed,7,26,0,12.1,3,4,11739
11780,17.0,hostel,walk,mixed,0,36,1,16.0,4,13,8476
13040,10.1,home,own_vehicle,mess,2,9,5,4.9,1,8,7898
14469,28.7,rented,own_vehicle,home,7,29,5,3.6,2,23,13199
7874,2.0,rented,bicycle,cafe,8,36,4,10.0,2,11,11741
19450,15.1,home,bicycle,home,3,40,5,7.4,4,28,11407
23546,0.7,rented,walk,home,9,32,3,13.7,2,22,15474
22871,24.0,rented,own_vehicle,cafe,8,18,2,3.6,4,7,15831
22186,16.8,rented,own_vehicle,cafe,2,15,4,2.5,4,21,13169
17875,12.3,pg,own_vehicle,home,5,14,6,5.5,3,28,11996
3097,28.2,pg,walk,mess,6,27,1,5.7,1,3,7346
11578,20.8,pg,walk,cafe,6,12,2,17.8,3,5,10680
16618,6.5,pg,own_vehicle,home,3,12,2,9.7,3,8,10052
11727,11.0,hostel,public,home,4,18,1,2.6,1,14,7590
14125,8.1,rented,public,cafe,7,18,1,15.5,1,20,12457
21160,16.0,rented,bicycle,cafe,6,15,4,3.1,3,2,13287
8289,18.8,hostel,own_vehicle,cafe,12,31,5,12.6,3,21,14088
15694,8.8,home,bicycle,cafe,7,13,2,5.1,4,11,10632
24140,17.2,hostel,public,home,0,3,3,7.0,1,8,9205
15077,29.5,hostel,bicycle,cafe,7,36,1,18.4,2,1,12924
14128,28.7,pg,public,cafe,11,12,0,1.5,1,4,12427
11224,12.3,rented,bicycle,mixed,8,40,5,16.7,4,30,13729
8504,9.4,hostel,walk,cafe,10,26,0,9.1,4,3,10713
3867,11.5,home,bicycle,mixed,4,38,0,17.7,2,25,7659
5092,15.7,home,walk,mixed,5,0,3,2.5,3,14,5699
5736,10.6,hostel,walk,mess,2,20,0,3.6,2,2,4928
16609,1.5,rented,walk,home,7,10,4,18.6,4,25,12188
19758,28.9,pg,walk,home,0,35,3,17.9,3,23,11256
23221,16.5,pg,public,mess,7,39,3,15.5,4,16,15516
11561,5.1,hostel,walk,cafe,1,17,6,6.1,3,12,7853
3453,19.3,pg,own_vehicle,home,3,34,3,2.3,3,18,7614
15065,5.3,rented,public,mixed,5,30,5,9.3,4,22,12511
22949,15.2,pg,walk,cafe,5,31,3,11.9,2,12,14098
17535,13.1,home,public,mess,0,23,4,5.1,3,23,8676
20546,3.3,hostel,public,home,9,3,1,7.5,4,23,11876
3832,26.3,rented,own_vehicle,mixed,6,0,6,12.7,2,11,9367
13068,20.4,home,walk,mixed,5,5,6,4.3,1,2,8529
19397,8.9,home,bicycle,home,6,19,6,13.5,1,16,11502
3764,26.3,pg,public,cafe,9,18,0,10.5,2,10,9737
16280,11.3,rented,bicycle,cafe,10,15,3,15.7,3,1,14202
17655,21.7,home,public,cafe,7,14,3,17.6,3,17,12762
14554,21.9,pg,public,mess,2,10,2,18.8,3,13,9471
18006,23.8,hostel,walk,mixed,12,20,6,4.2,2,27,14415
18738,17.8,pg,public,mixed,5,10,1,15.9,4,15,11969
11349,20.4,hostel,bicycle,mess,3,33,2,6.1,4,0,8526
4928,16.9,hostel,public,mess,2,18,1,8.9,3,15,5817
13491,6.8,rented,walk,home,10,38,6,10.2,2,10,13581
8276,18.5,home,walk,cafe,2,27,5,4.2,3,1,7517
19748,10.8,hostel,own_vehicle,home,3,16,3,2.4,4,16,10572
19253,5.8,pg,bicycle,mixed,5,38,6,4.6,2,22,12955
19632,1.4,hostel,walk,mixed,1,24,0,19.9,2,26,10193
10582,2.0,rented,public,cafe,1,33,5,6.7,4,20,9868
17086,1.8,pg,walk,home,1,14,3,18.3,1,23,9024
8188,20.6,hostel,walk,home,6,31,5,19.6,4,15,10024
17997,23.5,home,bicycle,mixed,5,29,3,6.9,3,9,11388
13840,18.6,hostel,bicycle,cafe,8,7,4,7.3,3,6,10978
14738,23.2,hostel,walk,mess,2,24,4,4.9,3,11,8792
9731,7.2,hostel,bicycle,home,11,15,1,13.4,1,6,10091
14967,20.4,hostel,public,cafe,5,1,3,1.4,4,8,9586
3568,13.1,home,walk,mixed,7,18,5,3.0,1,23,7287
12730,9.3,home,own_vehicle,home,1,26,2,11.7,2,23,8401
11355,19.9,home,own_vehicle,home,0,11,4,6.4,4,18,7043
13721,24.8,pg,public,home,10,2,1,5.3,3,16,10980
23316,6.3,home,walk,home,5,34,1,11.2,1,18,12045
24951,26.7,rented,public,mess,6,21,4,12.1,3,10,15111
15896,19.8,rented,public,mixed,4,20,1,5.5,1,0,10740
11448,2.4,rented,bicycle,cafe,2,33,3,10.4,3,10,10030
11377,14.9,hostel,walk,mixed,12,31,4,14.1,1,3,12983
12871,11.4,hostel,bicycle,mixed,7,9,6,13.2,3,28,10783
4456,22.3,hostel,walk,cafe,10,4,3,10.2,1,26,9154
23815,15.0,rented,own_vehicle,mess,10,15,0,8.9,2,21,15860
12767,0.6,home,bicycle,mess,6,17,2,10.1,2,15,8860
14315,8.8,pg,bicycle,home,12,35,6,8.6,3,29,14260
5959,28.8,hostel,own_vehicle,mixed,8,32,0,7.6,4,3,10465
13652,11.1,home,own_vehicle,mess,6,26,4,19.7,3,1,11668
21535,7.3,pg,own_vehicle,cafe,6,40,0,7.5,3,10,14840
6913,20.9,hostel,walk,home,3,37,2,8.9,2,5,7296
7315,8.0,rented,walk,home,5,25,4,8.7,2,2,8585
7761,19.3,home,own_vehicle,cafe,8,24,4,10.2,3,16,11243
18785,17.2,home,bicycle,mess,9,27,1,2.1,2,15,12036
23544,1.7,pg,own_vehicle,home,2,22,6,11.7,1,13,12591
11206,4.2,hostel,walk,home,7,18,3,12.1,1,3,9009
18986,11.8,hostel,walk,mixed,3,29,5,13.4,3,21,11644
14334,6.9,home,walk,mixed,12,9,1,4.7,4,6,11392
14413,12.6,pg,public,mixed,7,23,3,12.8,3,5,12058
22922,15.7,hostel,walk,cafe,0,2,1,17.2,2,15,10023
9659,0.8,pg,public,home,11,28,2,17.4,4,6,12097
13645,4.0,pg,public,mixed,1,7,4,10.8,2,0,8108
10957,25.1,hostel,own_vehicle,cafe,8,26,1,13.6,3,6,12347
24280,29.0,hostel,walk,mess,10,10,4,15.5,4,15,15040
22755,1.1,pg,own_vehicle,mixed,6,25,1,8.5,3,15,14089
8740,15.3,pg,bicycle,mixed,5,37,4,6.3,1,6,9719
9588,29.3,home,walk,home,10,38,2,19.8,1,26,11848
10370,14.8,pg,public,home,10,6,5,4.8,3,23,10652
14237,4.0,home,public,mixed,7,6,4,13.0,1,26,10330
11176,1.8,home,own_vehicle,mess,7,4,1,14.3,4,10,9391
7972,8.7,rented,walk,cafe,2,38,4,5.5,2,29,9346
3130,27.2,hostel,public,mess,4,37,3,9.4,4,8,7745
21820,2.9,home,walk,mixed,5,28,3,16.9,2,16,12555
8456,28.8,home,walk,cafe,10,17,5,18.7,1,28,11734
7293,17.0,rented,public,home,10,16,5,17.3,4,15,11782
16411,25.9,hostel,bicycle,mixed,5,40,2,1.3,1,22,11337
22091,25.6,rented,public,mixed,11,28,4,4.6,2,18,16647
24337,29.2,rented,bicycle,mixed,12,0,0,12.0,3,2,15807
8053,19.2,hostel,own_vehicle,mixed,1,35,6,7.2,2,13,8818
4125,21.2,home,walk,mixed,2,0,5,3.7,2,29,4741
23771,21.4,hostel,walk,home,0,36,4,9.1,4,13,11281
10203,13.4,hostel,bicycle,mixed,3,18,6,5.8,2,28,8302
15298,11.0,home,walk,mixed,10,6,4,12.9,1,11,11515
16291,19.8,rented,own_vehicle,cafe,3,37,3,10.3,1,10,13202
11540,11.9,home,bicycle,home,1,25,2,14.8,1,18,7150
14197,8.3,home,own_vehicle,home,11,3,6,7.7,4,17,12120
7080,1.9,pg,public,home,1,8,4,16.2,4,26,6538
16748,4.0,rented,own_vehicle,mess,10,2,4,7.2,1,9,13135
3462,25.5,rented,own_vehicle,mess,5,38,6,9.9,1,1,10136
3838,2.3,hostel,walk,mixed,3,33,4,18.8,3,12,7533
17451,27.5,pg,public,mixed,4,15,6,8.6,2,26,11833
21800,19.2,hostel,public,mess,3,6,4,11.1,4,15,11011
5217,15.8,pg,walk,home,0,22,2,3.4,3,20,5020
8739,10.9,hostel,walk,mess,9,2,1,15.4,3,27,9058
3471,17.4,pg,public,mess,2,20,4,9.5,1,23,6407
10479,22.9,pg,bicycle,mixed,10,26,3,8.4,4,1,12081
23734,11.7,pg,public,mess,3,19,0,13.3,4,17,12216
10139,16.1,rented,public,home,0,33,0,10.7,4,7,8050
8278,20.8,pg,own_vehicle,mess,2,24,6,8.3,2,28,9106
3144,14.3,rented,public,mess,8,20,0,5.2,1,2,8213
18397,15.4,hostel,public,mixed,7,25,6,9.6,1,18,13024
7475,29.6,pg,walk,home,0,9,4,19.4,4,10,6578
17347,8.2,rented,bicycle,home,10,0,1,8.9,4,14,12111
19017,16.0,hostel,bicycle,cafe,12,38,3,13.6,2,12,16026
13604,10.4,home,walk,home,6,18,4,17.0,4,30,10184
11479,21.0,hostel,public,cafe,3,28,2,15.5,3,14,10068
12845,29.2,rented,bicycle,cafe,2,26,5,17.0,1,22,11319
6686,24.5,rented,walk,mess,1,20,5,9.2,2,25,7487
10609,16.4,rented,walk,cafe,7,27,2,15.0,4,1,11958
24266,11.2,home,walk,home,8,13,0,17.3,2,8,12768
17218,9.8,hostel,bicycle,mixed,5,32,3,2.0,3,23,11149
14275,11.4,pg,bicycle,home,3,19,4,19.5,3,4,9807
12138,23.1,home,walk,cafe,1,20,6,17.7,3,23,9216
18417,25.6,pg,own_vehicle,home,8,34,0,16.7,2,25,14596
8445,28.9,pg,own_vehicle,mess,6,7,5,11.0,4,24,10251
8265,21.5,home,own_vehicle,cafe,7,26,5,16.3,2,20,11636
18381,0.9,rented,public,mixed,8,28,6,17.5,2,13,14902
20255,3.1,pg,walk,home,2,36,2,2.7,2,29,10531
10304,4.4,hostel,own_vehicle,home,5,15,5,12.0,1,29,9391
19442,10.9,rented,public,cafe,1,34,4,4.1,2,2,11886
11561,23.0,hostel,bicycle,cafe,6,14,0,4.9,2,16,9288
7936,13.0,pg,public,cafe,9,0,2,19.7,4,11,10720
17517,3.2,home,bicycle,mess,3,9,6,15.0,3,1,9362
20187,12.7,home,public,mixed,4,40,1,6.7,4,1,11919
20165,24.8,pg,bicycle,mess,9,10,6,7.9,4,5,13589
20061,18.0,rented,own_vehicle,mixed,10,13,3,5.0,4,6,15300
10998,0.7,rented,own_vehicle,mess,1,30,1,15.1,2,16,9504
3467,7.2,pg,own_vehicle,cafe,9,3,4,16.7,3,25,10370
24872,15.1,hostel,walk,mixed,12,15,2,17.2,2,27,16195
4132,7.0,hostel,walk,mess,6,26,1,15.6,4,5,7582
7708,15.8,rented,public,cafe,1,18,6,1.1,3,14,8139
23162,27.4,home,bicycle,home,9,22,0,15.5,1,20,13732
3060,15.4,home,walk,mess,6,26,5,1.8,1,5,6538
15762,26.8,rented,own_vehicle,mess,10,6,3,6.0,3,6,13503
19748,24.9,hostel,own_vehicle,home,4,17,0,19.3,4,12,12039
23528,14.8,rented,public,mixed,3,9,0,9.2,1,27,12178
8822,27.4,rented,bicycle,home,12,33,4,4.7,3,23,12954
11331,25.4,hostel,own_vehicle,mess,12,4,5,18.6,4,24,13354
8620,18.6,rented,walk,home,3,1,2,13.1,1,26,7241
16947,13.1,hostel,public,cafe,3,14,5,4.8,1,15,10180
5640,7.8,rented,public,cafe,11,4,1,11.7,2,9,10684
21972,5.5,hostel,bicycle,mess,5,11,0,10.7,3,4,10794
6626,25.4,home,walk,mess,2,26,4,9.2,3,30,6920
4490,25.6,hostel,own_vehicle,home,11,8,2,15.2,1,7,9898
22686,9.0,hostel,bicycle,home,5,2,5,15.4,4,8,11513
22672,12.0,pg,bicycle,home,8,18,2,1.9,2,15,12781
24048,11.9,rented,bicycle,cafe,2,35,6,7.8,1,6,13893
10365,29.6,home,public,mess,4,35,3,13.5,2,18,9652
24261,1.6,rented,walk,cafe,0,17,5,10.7,4,21,12333
6467,10.2,hostel,public,mess,8,8,1,9.9,2,3,7904
4944,18.5,home,public,cafe,4,30,4,14.1,1,22,8534
5350,14.3,home,public,mess,0,12,5,5.9,4,16,4886
19519,20.7,home,public,mixed,12,13,3,6.6,3,19,14183
15398,12.3,hostel,own_vehicle,home,3,25,3,14.9,3,27,10774
18399,8.0,pg,walk,mess,8,0,1,9.3,2,16,11032
23952,4.8,pg,public,mess,4,13,4,5.7,3,3,12001
16177,0.7,home,public,mixed,7,23,1,14.1,4,13,11505
21371,8.8,hostel,bicycle,mess,6,12,3,9.9,1,14,11479
13325,4.7,hostel,bicycle,cafe,3,31,3,17.8,2,19,10388
19880,7.1,pg,walk,home,9,22,1,12.4,2,23,13132
16013,1.4,rented,bicycle,home,9,35,6,9.9,2,9,13621
3989,3.0,rented,own_vehicle,cafe,7,21,2,14.8,2,21,10576
24436,13.6,home,walk,cafe,12,37,4,1.8,4,14,16627
20498,2.2,rented,public,mixed,5,36,3,19.0,2,19,14458
15613,3.0,hostel,bicycle,cafe,0,21,3,4.9,4,17,8460
22023,3.1,hostel,walk,cafe,12,7,5,13.8,3,13,15204
23476,19.2,pg,walk,mixed,11,10,6,3.0,4,21,15402
17874,24.1,home,walk,mixed,5,32,3,4.4,4,7,11358
13099,22.9,hostel,walk,cafe,8,21,3,19.9,4,14,12468
6616,28.2,home,public,mixed,11,10,4,16.8,2,26,10977
22229,25.2,pg,own_vehicle,cafe,10,10,2,12.0,1,19,15973
16249,1.0,rented,walk,cafe,10,35,6,7.4,3,6,14912
18243,21.5,hostel,public,home,7,26,1,3.4,3,11,11544
21529,12.2,home,walk,mixed,1,27,6,12.8,3,8,11078
20938,21.4,hostel,public,cafe,0,0,0,15.2,3,1,9469
17567,11.2,hostel,bicycle,home,12,7,0,14.8,3,24,12705
4322,13.4,home,bicycle,mixed,8,10,1,14.9,3,23,7984
13010,4.8,pg,public,cafe,9,31,4,16.6,2,28,13758
15282,3.6,home,bicycle,mixed,6,40,6,17.7,3,14,12430
15000,15.4,home,bicycle,mixed,1,3,6,14.3,2,18,8202
7681,10.8,hostel,own_vehicle,mixed,7,7,4,7.2,4,0,9253
23813,3.4,rented,bicycle,mess,4,3,1,7.7,1,1,11173
12617,3.8,hostel,own_vehicle,mixed,7,29,2,3.8,1,14,11078
6620,29.7,home,own_vehicle,mess,7,27,1,15.1,3,0,9839
16449,26.2,rented,bicycle,mixed,2,36,5,12.5,1,22,12106
12637,6.5,hostel,own_vehicle,mixed,7,25,1,18.7,2,27,12042
17365,1.2,rented,public,home,1,25,5,19.7,2,18,10989
5187,9.7,rented,own_vehicle,cafe,7,8,2,9.0,3,12,9932
18315,29.7,pg,walk,home,6,39,0,8.4,1,10,12208
14498,1.2,pg,own_vehicle,mess,3,16,0,14.3,4,7,9892
6066,26.0,pg,walk,mixed,6,28,3,8.7,3,9,9300
24495,0.3,pg,bicycle,cafe,2,40,5,3.2,4,18,13449
12094,6.8,pg,bicycle,mixed,1,29,4,13.6,3,17,9160
5221,7.3,hostel,public,mixed,3,11,0,5.2,4,27,5945
21281,22.8,home,public,cafe,5,23,1,8.8,3,3,12410
3988,13.3,rented,public,mixed,0,23,1,12.8,3,1,6437
21419,12.1,home,public,cafe,1,8,6,4.6,4,20,10416
8679,28.0,rented,own_vehicle,home,6,15,2,9.2,1,12,10111
24238,5.8,rented,walk,cafe,1,30,6,15.5,4,22,14032
14902,2.5,pg,own_vehicle,cafe,9,21,1,2.3,2,14,12837
9484,8.2,rented,public,mess,10,4,4,19.9,4,22,11883
8226,3.5,rented,own_vehicle,mess,6,17,5,8.2,3,4,10211
17140,23.1,pg,bicycle,home,2,16,6,9.5,1,0,9653
6513,8.2,hostel,bicycle,mixed,1,39,4,11.2,1,24,7419
21204,18.1,rented,bicycle,mixed,12,19,4,13.7,1,25,16502
7448,26.8,hostel,own_vehicle,home,0,0,4,17.2,3,16,6397
20755,24.2,hostel,public,mess,8,7,2,1.3,2,9,11785
3824,10.3,hostel,walk,mess,5,24,5,5.2,4,25,7131
22376,17.8,pg,walk,home,1,6,3,14.3,3,13,10205
3722,26.7,hostel,bicycle,cafe,6,28,6,9.0,3,4,9010
19571,3.6,rented,bicycle,mixed,12,10,0,9.7,3,19,14507
19687,24.7,rented,public,mess,2,24,0,17.4,2,0,11669
11018,6.9,rented,own_vehicle,cafe,6,22,3,14.6,1,24,12338
16748,11.8,home,walk,home,0,18,4,12.8,1,9,7767
10704,27.8,home,public,mess,6,17,2,1.7,4,4,8627
21466,26.3,pg,bicycle,home,3,1,3,19.9,3,28,11333
21107,27.5,home,public,mess,2,26,0,18.0,3,26,11351
14896,14.8,rented,own_vehicle,mess,8,0,5,7.1,2,18,12235
11041,9.5,hostel,bicycle,cafe,4,40,6,18.6,2,21,11267
23940,14.3,rented,walk,home,0,27,4,8.3,4,19,11745
9427,5.5,home,bicycle,mixed,6,10,1,5.6,2,2,7425
8702,14.2,pg,public,mess,8,13,4,15.1,3,30,10581
14115,19.1,home,walk,home,12,8,4,1.3,4,15,11241
5643,20.4,hostel,own_vehicle,home,9,18,2,17.5,1,4,9937
15667,19.9,rented,public,mixed,3,23,5,5.1,1,28,11292
24054,8.6,pg,walk,mess,11,13,1,19.0,1,26,15293
20320,13.0,home,own_vehicle,mess,6,27,5,10.2,3,15,13294
18796,19.4,pg,walk,mess,1,3,2,1.0,2,16,8195
11202,7.6,home,bicycle,mixed,0,5,5,11.4,4,22,6548
18587,23.6,rented,bicycle,home,11,18,1,3.5,2,18,13708
10404,28.2,pg,bicycle,cafe,2,23,6,10.4,4,24,9884
8946,13.8,rented,public,mixed,10,21,0,4.1,1,21,11254
20077,15.9,rented,bicycle,mess,1,18,4,6.9,1,7,10405
15401,5.9,pg,own_vehicle,mixed,8,32,6,6.7,1,24,13866
24861,8.7,rented,bicycle,cafe,10,32,6,12.3,4,24,18037
18558,1.9,home,bicycle,home,8,21,1,3.5,1,4,10539
13395,9.5,hostel,own_vehicle,mixed,9,18,3,15.2,4,20,12913
17819,15.9,hostel,own_vehicle,home,11,26,5,18.5,2,27,15381
21815,9.9,rented,public,home,11,4,0,14.5,3,23,14568
17359,5.4,rented,walk,mess,9,17,3,5.1,4,18,12787
16845,4.3,pg,own_vehicle,cafe,4,36,4,17.7,4,18,13841
5814,21.3,pg,bicycle,mess,0,35,5,13.3,1,25,7286
3988,3.1,rented,bicycle,mixed,10,26,4,2.1,2,10,10018
5811,9.8,rented,public,mess,4,37,6,15.3,1,18,9834
16026,13.5,hostel,walk,mess,11,16,5,18.9,4,28,13665
9009,8.3,pg,own_vehicle,cafe,11,37,3,9.0,2,19,13830
12745,24.5,pg,walk,cafe,1,29,0,12.1,2,23,9381
13875,2.1,pg,public,home,12,15,2,5.4,4,14,12291
15227,20.3,home,own_vehicle,mixed,3,16,5,16.0,2,12,10812
13970,16.1,home,public,mess,3,4,0,6.7,4,19,7549
6019,7.9,home,own_vehicle,mess,10,40,1,17.5,1,30,11509
16531,2.7,hostel,own_vehicle,cafe,6,25,5,19.6,4,26,13818
24905,8.3,pg,walk,mixed,1,10,2,15.6,3,12,11461
16867,15.1,pg,walk,home,2,22,6,4.7,3,22,9779
7731,26.5,rented,own_vehicle,mixed,7,13,2,14.9,4,17,11440
6067,22.4,home,bicycle,home,10,38,2,16.4,4,8,10603
16605,22.5,hostel,bicycle,mixed,1,16,4,14.3,2,21,9559
16267,20.2,pg,walk,mixed,2,28,2,8.5,3,8,10183
10306,17.5,hostel,public,mess,10,38,6,7.4,4,6,12376
3540,2.0,home,bicycle,mixed,2,7,6,19.8,3,21,5839
5530,11.8,hostel,own_vehicle,mixed,11,3,6,6.7,1,2,10133
9700,22.3,rented,bicycle,mixed,11,40,5,13.0,4,11,14303
8245,14.6,pg,public,mixed,7,29,3,14.2,3,11,10872
12771,15.6,hostel,own_vehicle,mess,2,37,4,8.3,1,10,9878
12582,21.2,pg,own_vehicle,mess,0,8,4,5.7,1,6,7789
7216,11.9,pg,own_vehicle,cafe,6,1,1,2.2,4,24,8825
20859,25.4,rented,walk,cafe,7,30,0,14.2,1,16,14767
11713,5.3,rented,walk,cafe,12,26,6,2.6,4,21,14025
14946,10.2,pg,bicycle,home,11,23,2,17.8,3,17,13309
19064,20.1,home,bicycle,mess,12,9,6,3.8,2,19,13312
10300,24.0,rented,bicycle,mixed,8,39,3,3.0,2,11,12053
22615,19.5,rented,own_vehicle,home,6,33,5,6.9,4,8,15301
16512,8.5,rented,public,mess,7,9,4,5.7,1,29,11721
7027,30.0,rented,walk,mess,8,30,2,8.7,3,26,10841
14489,22.6,rented,walk,mess,5,33,0,3.1,4,15,10970
22481,14.9,rented,public,mixed,6,5,4,5.0,4,12,13291
9352,24.9,rented,own_vehicle,cafe,3,14,1,6.7,4,14,9900
12060,22.4,home,bicycle,home,7,36,6,3.8,4,29,10866
8579,15.2,hostel,public,mess,2,13,3,6.5,4,7,6638
12446,29.6,hostel,public,home,1,38,2,1.2,1,8,8014
18507,4.1,home,walk,mixed,10,36,3,4.1,1,8,13137
14645,28.5,home,own_vehicle,home,6,24,0,11.9,3,18,11113
6763,18.3,hostel,own_vehicle,cafe,7,14,3,9.3,2,19,9997
17457,19.4,rented,own_vehicle,cafe,8,38,5,13.9,3,14,16428
6816,7.5,rented,public,cafe,12,38,3,2.2,4,7,13087
21497,9.7,rented,own_vehicle,cafe,7,30,3,6.3,4,20,15851
8171,2.6,pg,public,mixed,7,23,3,18.1,1,25,10511
23343,2.6,home,public,cafe,7,37,6,13.7,2,4,15108
9140,24.5,hostel,walk,mess,5,37,0,7.1,3,23,8962
6712,13.3,home,public,cafe,4,2,2,14.9,1,18,7101
10343,8.5,pg,public,mixed,2,30,0,19.6,2,19,9234
10677,7.6,hostel,own_vehicle,cafe,3,12,2,17.7,2,28,9606
15072,18.5,home,public,mess,9,25,6,4.0,2,23,12110
6933,17.9,hostel,own_vehicle,mixed,12,40,2,13.0,2,24,13337
18600,29.5,home,own_vehicle,home,0,37,3,9.7,2,27,10726
17330,25.4,home,walk,mixed,10,36,3,10.6,3,29,14150
13976,29.3,hostel,public,cafe,5,2,3,14.4,4,5,10407
