monthly_allowance,distance_from_campus,accommodation_type,transport_type,meal_habits,outings_per_month,gaming_hours,club_events,mobile_data_usage,year_of_study,printing_frequency,predicted_spending
9705,27.5,pg,public,home,8,16,4,7.0,1,12,8481
10270,24.2,hostel,walk,mess,11,38,3,11.0,1,17,9561
4583,18.3,pg,bicycle,mess,10,12,3,5.1,4,20,7281
13584,30.0,hostel,own_vehicle,mess,11,4,0,18.4,4,24,11158
13729,29.7,hostel,own_vehicle,mixed,12,35,5,17.4,1,0,12284
9056,6.4,hostel,walk,mess,5,26,0,11.4,1,7,6578
15363,10.1,home,public,cafe,9,7,5,18.3,1,28,10770
23350,20.5,home,public,cafe,2,3,0,6.9,1,25,10635
7036,26.2,rented,walk,cafe,3,14,3,11.1,3,26,7630
3864,17.7,home,bicycle,home,11,10,1,12.5,2,2,6033
10868,13.6,rented,public,mixed,1,5,2,18.7,3,4,7824
20028,16.2,hostel,public,mess,12,21,1,10.4,4,13,12722
17266,29.0,hostel,walk,mess,11,8,3,15.8,1,30,11430
4381,28.3,hostel,bicycle,cafe,6,25,4,2.7,1,12,6333
8046,20.6,hostel,public,home,1,11,6,5.2,3,11,5716
4705,24.6,pg,own_vehicle,mess,7,40,6,10.2,2,19,8513
9909,29.5,rented,public,mess,1,15,2,18.0,1,25,7888
20295,29.6,pg,public,cafe,3,30,6,13.7,2,13,12275
4511,6.5,rented,walk,mess,1,23,3,14.1,1,19,5488
4556,15.3,hostel,public,cafe,9,11,0,14.6,4,8,7237
22100,24.3,home,own_vehicle,mixed,12,18,6,11.5,4,2,14334
20111,9.0,rented,own_vehicle,home,2,21,4,3.0,1,24,11138
19398,26.6,pg,bicycle,home,1,11,6,15.8,2,9,9954
7629,23.3,home,own_vehicle,mess,6,39,5,1.4,4,4,7992
16041,19.3,home,own_vehicle,mess,10,28,1,15.2,3,17,11656
10474,15.7,pg,public,cafe,10,15,4,3.6,1,26,9759
12329,24.9,rented,own_vehicle,mess,2,36,4,9.2,1,17,9696
7824,12.3,rented,bicycle,mixed,10,17,0,15.9,4,18,9261
15396,10.5,hostel,bicycle,mess,8,30,6,9.1,2,24,10394
9235,24.3,rented,public,mess,4,12,6,6.1,2,7,7973
22254,23.9,rented,public,mess,0,10,3,15.3,1,0,10959
24879,25.6,home,own_vehicle,mixed,1,3,0,16.8,4,16,11876
9621,2.4,pg,public,mess,0,4,3,11.0,3,2,5929
12602,19.0,hostel,public,mess,7,26,6,4.4,2,27,9385
22086,28.5,home,bicycle,mess,11,23,1,13.1,3,0,12710
19228,13.3,rented,own_vehicle,home,0,28,1,14.8,4,21,11137
7260,18.0,rented,walk,mess,11,31,5,12.9,4,29,9988
15598,27.7,pg,walk,cafe,0,25,4,13.8,3,2,9288
9398,6.1,home,bicycle,mess,2,20,2,14.6,2,6,5944
14296,27.5,home,walk,mixed,8,5,3,1.2,2,21,8949
6331,2.5,pg,walk,mixed,1,14,6,9.0,3,4,5537
18326,15.0,rented,own_vehicle,mess,3,13,3,2.4,3,9,10790
11670,17.9,pg,public,mess,2,25,2,10.7,1,13,7808
12024,8.7,hostel,bicycle,mixed,3,16,6,2.9,4,17,7692
6548,27.8,home,own_vehicle,home,2,4,0,16.8,1,28,5755
19107,26.8,pg,walk,home,4,33,3,4.3,3,23,10768
19099,23.6,home,bicycle,mixed,3,34,1,17.7,2,17,10455
13434,12.4,rented,bicycle,mixed,11,1,3,15.9,4,12,11041
6899,13.7,hostel,own_vehicle,mixed,3,25,4,15.8,2,27,7526
3506,11.1,hostel,own_vehicle,home,1,10,1,5.3,3,10,4209
8217,2.8,home,public,mess,12,21,4,19.8,1,21,8883
11680,12.3,pg,walk,home,1,36,1,7.2,4,14,7370
22469,28.7,rented,bicycle,mixed,9,38,4,6.5,1,30,14354
8188,4.0,hostel,public,mess,9,14,5,17.0,4,23,8495
22602,21.6,rented,public,home,4,38,2,17.1,1,20,12944
5752,8.7,home,own_vehicle,mess,11,28,0,7.8,2,7,7787
20824,12.2,home,own_vehicle,home,8,11,0,18.7,4,8,11929
15466,23.5,hostel,own_vehicle,mixed,9,34,3,8.3,2,27,11856
23435,17.3,home,own_vehicle,home,2,20,4,12.0,4,23,11817
4251,23.8,rented,walk,mixed,10,11,5,12.9,2,11,8078
4699,20.9,hostel,public,mixed,6,39,2,14.0,1,0,6810
7090,5.2,pg,public,cafe,4,16,1,18.8,4,14,7501
22450,11.9,pg,public,cafe,2,40,1,13.0,2,21,12323
20455,22.2,rented,own_vehicle,home,3,34,4,18.8,3,12,12825
8387,8.0,rented,bicycle,cafe,11,30,1,18.4,3,12,10264
8494,29.1,pg,own_vehicle,home,11,14,2,11.1,3,3,9522
10325,25.8,hostel,own_vehicle,cafe,5,1,5,10.3,3,30,8974
15657,28.5,rented,walk,cafe,12,31,6,13.9,3,7,13353
3249,6.0,hostel,walk,mess,7,38,3,4.1,2,16,5753
13931,17.5,rented,walk,mess,5,13,3,6.8,3,9,9234
17866,3.4,rented,bicycle,mess,3,11,2,12.8,2,26,10018
16745,14.4,hostel,bicycle,mixed,7,20,0,1.3,3,30,9952
7904,21.0,hostel,public,mess,0,22,1,9.7,1,22,5604
22389,15.8,hostel,bicycle,mixed,0,17,2,3.5,3,12,9890
8334,26.7,rented,own_vehicle,mixed,0,20,6,15.7,4,25,8607
17738,16.3,rented,public,home,2,31,5,7.4,3,23,10685
24932,8.5,rented,own_vehicle,cafe,12,20,6,14.5,3,5,16550
19450,4.0,hostel,walk,mixed,5,1,1,18.7,1,28,10086
4291,1.5,rented,public,home,9,14,0,19.2,2,20,7379
6792,24.0,rented,walk,home,0,20,2,10.1,2,20,5880
23742,12.9,pg,walk,cafe,4,18,6,10.9,4,12,12769
22216,18.7,home,bicycle,mixed,11,14,3,9.5,4,23,13014
12590,19.4,pg,walk,home,5,32,5,14.4,3,9,9180
9853,28.5,hostel,bicycle,home,11,34,6,16.5,2,6,9715
5061,4.0,pg,walk,cafe,9,5,0,8.2,1,28,6838
5944,15.7,home,public,mixed,2,13,5,11.5,3,0,5467
20449,5.1,home,own_vehicle,mess,10,29,1,16.0,3,15,12844
18212,9.8,rented,public,mixed,2,24,1,17.4,1,10,10622
7667,18.6,home,own_vehicle,home,11,6,3,2.0,2,22,8003
17402,28.8,home,bicycle,mess,7,13,1,9.4,2,29,10037
21497,19.7,pg,walk,cafe,2,11,1,12.0,2,23,11013
16498,26.5,hostel,own_vehicle,cafe,10,37,0,13.2,2,17,12675
21043,4.5,pg,public,cafe,11,15,6,12.0,2,10,13609
21217,28.2,rented,own_vehicle,mess,7,29,5,15.1,4,7,14226
8294,24.3,rented,bicycle,mess,9,21,2,17.4,4,19,9486
6816,5.6,home,own_vehicle,mess,2,36,1,9.4,2,1,6024
13849,7.5,home,own_vehicle,mess,3,31,5,18.0,3,4,9282
21991,28.5,pg,bicycle,home,0,6,1,16.1,4,23,10421
4778,16.5,pg,walk,mess,4,35,3,12.5,4,16,6590
19497,15.3,home,public,home,11,23,5,10.8,2,7,11955
23887,16.1,hostel,walk,home,0,17,2,5.5,4,20,10201
5687,24.5,rented,walk,mixed,1,22,6,17.6,2,27,7024
21694,27.0,hostel,walk,home,10,36,1,15.8,3,21,13079
3787,3.0,pg,own_vehicle,cafe,10,32,1,2.1,2,29,8281
3160,17.4,home,walk,home,10,37,3,2.8,1,4,5919
16035,1.6,pg,bicycle,mess,3,10,0,17.5,4,13,8937
18288,22.6,pg,walk,mess,9,5,0,3.1,4,3,10651
7243,27.4,hostel,walk,mess,7,8,5,7.5,4,29,7291
11148,6.1,pg,walk,cafe,9,12,3,8.2,2,17,9231
3439,19.9,home,public,mess,2,18,1,2.9,3,0,3939
21297,20.6,pg,public,mess,9,20,1,3.9,3,12,12453
7220,0.7,pg,public,cafe,11,24,6,16.0,1,25,9637
10032,21.5,rented,bicycle,mixed,0,6,1,19.4,1,4,6931
12026,5.9,rented,public,cafe,6,19,6,18.6,2,27,10576
3886,7.9,hostel,bicycle,mess,2,30,0,9.0,3,19,4630
8306,14.5,home,public,mess,2,38,4,2.2,1,13,6147
16965,25.9,hostel,own_vehicle,home,2,8,6,6.3,1,10,9234
13467,8.0,pg,walk,home,11,18,0,5.7,1,0,9287
23189,11.0,home,own_vehicle,mixed,5,27,6,6.9,1,11,12478
17510,17.8,rented,public,cafe,6,11,1,5.8,1,4,10926
11228,14.0,hostel,walk,mess,8,3,6,3.3,1,1,7632
9790,1.0,home,bicycle,mess,7,25,2,15.5,1,15,7472
8304,12.8,hostel,walk,mess,12,23,3,3.0,1,27,8371
6544,29.2,hostel,own_vehicle,mess,3,32,0,8.8,1,7,6623
4765,14.0,pg,public,mess,0,18,2,19.4,3,15,5426
12838,6.1,home,bicycle,mess,11,12,0,1.3,4,5,8639
14433,16.0,rented,own_vehicle,mixed,11,27,4,5.8,1,6,12240
6948,16.9,rented,bicycle,home,9,25,1,16.6,4,29,8876
11330,25.2,home,own_vehicle,home,1,22,4,2.2,2,26,7292
7529,21.0,home,walk,mess,0,17,3,8.9,1,9,4728
13824,18.9,hostel,walk,mess,0,28,4,10.2,4,3,7648
11267,1.3,rented,bicycle,mess,11,36,6,14.3,3,18,11049
3099,9.6,hostel,public,home,0,16,4,12.6,1,25,3932
22321,9.1,home,own_vehicle,mixed,10,14,5,2.2,4,18,13248
17385,20.6,home,own_vehicle,cafe,1,26,3,19.2,2,6,10307
18891,8.7,hostel,own_vehicle,mixed,9,17,1,5.4,2,24,11876
13561,13.2,pg,public,mess,9,28,6,1.3,3,5,10286
17116,25.5,pg,walk,home,7,3,4,9.8,2,3,9974
5917,12.4,pg,walk,cafe,1,34,6,2.6,3,21,6392
23159,17.2,home,bicycle,mess,1,28,0,14.9,3,29,10786
24675,15.3,hostel,own_vehicle,cafe,4,34,1,4.1,1,14,12997
14667,15.8,pg,own_vehicle,cafe,7,0,4,4.3,1,8,10260
20697,1.6,home,public,mixed,10,5,6,17.0,2,12,12164
21462,2.7,home,walk,mess,2,32,3,13.8,3,25,10447
8418,18.1,home,bicycle,mixed,11,25,4,18.9,4,21,9347
23820,1.7,hostel,public,home,11,7,2,18.2,1,25,13093
22037,12.8,rented,own_vehicle,mess,7,35,5,5.7,4,9,14013
21127,16.8,rented,own_vehicle,cafe,1,29,4,16.2,4,5,12885
12596,19.3,home,public,mixed,6,34,1,14.7,4,0,9193
11704,13.7,rented,bicycle,mess,7,0,1,11.7,1,12,8526
7664,5.0,rented,bicycle,mixed,4,34,4,3.4,2,8,7449
20518,12.1,pg,walk,mixed,2,16,3,10.1,4,19,10677
21866,2.2,hostel,walk,mess,4,4,1,20.0,1,18,10326
11135,10.9,pg,bicycle,mixed,1,14,1,10.0,4,28,7348
3013,10.4,pg,walk,cafe,5,35,4,2.8,3,24,6375
3718,27.3,rented,public,cafe,7,9,2,3.4,1,13,6998
13416,19.6,pg,public,cafe,0,36,3,8.6,1,15,8730
18867,26.9,hostel,bicycle,cafe,9,34,4,15.3,1,17,12574
20728,28.7,hostel,own_vehicle,mixed,8,9,0,6.2,4,8,12284
16556,15.6,hostel,bicycle,cafe,9,11,3,12.9,3,17,11022
16834,18.6,pg,own_vehicle,mixed,4,32,3,11.8,1,10,11098
14150,17.7,rented,walk,mess,1,39,1,14.7,2,1,8935
18655,29.8,pg,own_vehicle,mess,5,7,0,10.0,4,21,11356
5027,7.0,home,bicycle,mixed,5,15,3,19.5,2,3,5691
19864,17.5,rented,public,mess,6,31,0,1.9,3,25,11979
7452,9.1,rented,bicycle,mess,4,24,3,14.0,3,25,7643
21243,18.5,home,own_vehicle,mixed,0,20,6,9.3,2,0,10551
13182,9.6,rented,own_vehicle,mixed,5,34,0,11.9,3,24,10749
13450,28.9,pg,walk,mixed,2,15,6,15.9,3,25,9162
16252,26.3,pg,bicycle,mixed,5,18,0,3.1,3,19,9804
22930,10.5,hostel,walk,mixed,2,11,0,4.3,3,5,10025
17808,13.0,home,own_vehicle,cafe,6,8,6,7.0,1,12,10819
3909,3.3,pg,public,mess,1,23,6,10.6,3,17,5357
19943,19.3,hostel,walk,mess,1,30,4,10.8,4,15,10123
19204,29.8,pg,bicycle,mess,2,36,4,17.8,3,14,11183
3446,27.9,rented,own_vehicle,home,11,26,6,6.0,2,20,8975
16926,2.5,hostel,bicycle,mess,3,33,2,5.3,4,10,9048
10470,13.0,home,walk,mixed,8,22,6,13.1,3,8,8623
19844,5.4,pg,walk,home,8,20,2,7.9,3,1,11053
4030,20.3,home,public,cafe,10,23,2,13.4,3,23,7724
7772,26.1,hostel,walk,home,3,9,5,19.7,3,24,6577
20605,18.5,home,walk,mixed,7,25,6,4.9,3,20,11612
24021,20.4,pg,own_vehicle,home,0,12,6,16.8,4,21,12360
8561,24.6,home,public,mess,10,34,0,16.2,1,19,8711
15682,28.9,hostel,public,cafe,11,40,1,1.6,2,10,11721
20869,15.2,pg,public,home,5,14,2,1.2,1,16,10638
5265,21.5,home,own_vehicle,mixed,8,18,4,18.2,4,11,8094
8644,8.5,rented,public,cafe,4,27,0,16.7,2,26,8640
20533,26.4,hostel,own_vehicle,home,7,35,0,1.3,3,7,11898
24091,18.0,pg,own_vehicle,cafe,8,24,6,12.8,4,18,15245
20291,15.5,pg,walk,cafe,5,30,4,14.4,4,3,12159
11986,25.2,pg,public,mixed,3,2,6,2.7,4,22,8357
11278,5.4,pg,bicycle,home,9,28,1,10.9,2,18,9025
6381,4.7,hostel,own_vehicle,mess,6,10,4,5.0,2,16,6711
19865,27.7,pg,bicycle,home,1,2,6,3.2,2,7,9314
8758,26.7,hostel,walk,mixed,7,27,3,3.2,1,16,7673
23689,18.0,home,own_vehicle,mess,0,35,0,16.5,2,11,11451
15573,23.9,rented,walk,home,8,18,2,13.3,1,18,10708
19722,22.7,home,public,mixed,12,35,5,3.6,3,9,13012
16391,26.0,rented,walk,mess,0,12,5,15.7,1,14,9240
16247,27.5,hostel,public,cafe,5,37,3,9.3,1,10,10616
3640,27.1,hostel,own_vehicle,mixed,10,24,3,6.1,1,0,7536
24210,11.9,rented,public,mess,11,5,5,17.0,2,9,14566
3051,24.3,rented,walk,mixed,9,37,2,15.7,4,1,8113
20130,18.5,rented,bicycle,mixed,6,35,1,6.6,2,12,12165
20507,21.8,home,bicycle,mixed,9,29,6,1.3,2,17,12029
17203,16.8,hostel,own_vehicle,mixed,12,39,0,7.9,3,25,13021
22377,13.0,rented,own_vehicle,mess,9,29,3,1.4,2,4,13836
3729,28.3,pg,own_vehicle,cafe,7,40,4,12.0,2,12,8595
3481,9.2,hostel,walk,cafe,2,4,6,9.8,3,16,4757
13300,29.2,hostel,own_vehicle,mixed,7,18,5,2.7,2,15,10064
12725,11.7,pg,walk,mess,8,35,1,6.3,4,30,9852
7514,13.2,pg,bicycle,home,9,30,2,10.7,1,14,7927
4749,24.4,rented,public,cafe,2,6,6,11.5,3,11,6764
18928,25.0,hostel,public,mixed,12,32,1,1.1,2,4,12340
15031,15.0,hostel,walk,mess,1,40,3,5.2,3,13,8295
12014,28.5,home,bicycle,home,2,17,6,17.4,2,16,7518
8339,27.6,rented,public,mess,0,5,3,10.9,2,5,6428
11579,21.6,pg,walk,home,6,4,3,18.9,3,0,8265
18776,2.2,rented,walk,mess,1,36,2,19.5,2,27,10703
18198,26.6,hostel,walk,cafe,2,27,0,15.2,1,23,10019
14885,7.0,home,walk,home,3,2,0,9.8,4,18,7249
13286,20.5,hostel,own_vehicle,cafe,11,5,4,11.9,3,17,11298
13722,21.0,pg,bicycle,mixed,6,37,4,11.9,4,11,10399
7309,17.9,rented,own_vehicle,mess,6,5,4,16.1,2,15,8507
9625,24.2,hostel,bicycle,mess,0,16,2,1.9,3,24,5789
21398,20.0,home,bicycle,home,1,29,2,5.1,3,14,9670
11389,15.8,pg,public,home,6,33,0,8.7,3,17,8786
17267,1.4,home,own_vehicle,home,9,35,1,19.8,3,28,11829
12816,27.9,pg,public,home,5,14,3,18.5,3,12,9265
7518,16.3,rented,public,mess,7,28,2,14.4,4,11,8792
17712,18.7,rented,walk,cafe,6,10,1,11.7,1,19,11117
4114,16.3,rented,public,mess,0,31,5,14.3,1,21,6027
22663,3.2,pg,walk,mess,1,29,6,10.6,4,3,11119
22694,29.6,hostel,bicycle,cafe,12,18,5,18.9,4,1,14522
8804,5.2,hostel,own_vehicle,cafe,3,20,6,18.5,3,22,8446
5724,20.5,hostel,walk,home,2,28,2,15.9,3,27,5720
4950,0.5,home,walk,mess,5,7,2,5.1,2,29,4699
14371,29.0,rented,own_vehicle,cafe,0,28,2,1.8,4,3,9852
17514,21.2,pg,own_vehicle,mess,5,37,5,8.0,1,29,11799
10556,20.1,hostel,walk,mess,6,18,5,12.8,3,24,8282
3399,6.3,hostel,walk,cafe,5,8,0,17.7,4,1,5292
19596,18.4,rented,walk,mess,8,19,5,12.7,1,30,12502
10254,29.7,rented,bicycle,cafe,5,15,2,14.0,3,4,9060
4497,11.0,hostel,walk,mess,6,31,4,18.9,1,20,6439
3629,12.1,home,walk,mess,8,24,5,9.3,3,1,5891
10917,29.9,rented,bicycle,home,10,12,4,17.1,3,18,10288
15286,25.9,hostel,walk,mixed,7,29,3,15.4,2,10,10342
13750,0.4,pg,public,mess,1,31,1,19.7,3,8,8510
7260,27.0,pg,public,mess,7,34,2,4.5,1,20,7950
9120,19.9,pg,bicycle,home,4,21,6,2.8,1,23,7144
4046,17.2,home,walk,cafe,3,0,5,15.5,4,16,5244
11299,7.4,pg,walk,mess,6,25,3,5.2,2,19,8268
3212,8.6,rented,own_vehicle,cafe,12,36,4,16.0,4,10,10123
21533,25.8,hostel,bicycle,mixed,4,10,3,1.9,2,13,10562
24988,24.2,pg,walk,home,7,23,2,10.9,1,8,12866
18136,29.5,hostel,bicycle,mess,7,7,0,16.2,2,7,10259
21046,0.4,pg,own_vehicle,home,1,38,5,13.5,1,11,11342
20184,23.6,home,walk,cafe,9,6,3,3.0,1,16,11227
17304,6.5,rented,public,mess,11,37,2,11.8,4,22,13084
18415,5.2,hostel,own_vehicle,mess,11,3,6,19.9,3,29,12762
10744,14.5,pg,walk,mixed,9,9,4,18.3,4,28,9772
8648,24.2,rented,public,cafe,0,6,4,3.6,4,5,7012
3039,1.8,pg,public,home,10,14,1,13.6,2,1,6327
11256,2.8,rented,own_vehicle,cafe,10,13,5,3.5,1,2,10546
16810,29.2,rented,bicycle,mess,10,8,5,12.9,1,4,11722
4183,19.1,hostel,public,home,3,8,1,14.6,4,11,4969
7167,20.9,hostel,bicycle,cafe,11,12,0,18.1,2,16,8500
6065,12.7,hostel,own_vehicle,cafe,6,12,0,14.0,1,11,7187
22492,7.1,home,own_vehicle,mixed,5,25,4,2.8,2,4,11799
5327,20.6,pg,walk,mixed,10,4,3,6.7,1,27,7352
8214,17.5,pg,walk,mess,4,15,6,19.3,3,2,7382
23319,11.7,pg,bicycle,mess,12,12,0,9.0,1,16,13201
4830,11.1,rented,own_vehicle,mixed,7,2,3,5.4,4,29,7889
8012,2.7,home,public,cafe,0,19,4,6.5,3,9,5653
24496,1.3,home,own_vehicle,home,10,19,4,15.6,2,18,13781
16658,10.4,rented,own_vehicle,home,7,12,1,17.1,4,4,11493
17216,26.5,hostel,walk,cafe,2,16,1,15.9,2,29,9703
14256,28.2,rented,public,home,1,32,6,10.8,1,17,9477
19154,28.5,hostel,own_vehicle,home,10,15,5,6.9,1,21,12351
22686,17.2,home,public,home,3,35,2,16.3,2,23,11466
12231,28.4,pg,public,mess,5,34,1,5.3,3,30,9355
9629,28.5,hostel,bicycle,mess,1,23,6,13.7,4,12,7102
3917,11.3,rented,public,mixed,12,24,5,11.7,3,15,9065
13840,23.9,home,public,cafe,3,23,1,9.3,4,27,9017
11875,11.9,home,walk,mixed,3,17,1,2.5,3,9,6756
15122,0.9,hostel,public,cafe,8,5,6,7.5,4,19,10296
7672,9.8,rented,own_vehicle,mixed,4,28,1,3.1,2,0,7831
17850,26.1,rented,bicycle,home,5,37,0,6.0,4,3,10932
12368,1.8,rented,bicycle,home,12,10,3,16.5,3,24,10684
13378,26.6,pg,walk,mixed,9,26,1,13.5,4,7,10558
6416,28.8,hostel,walk,mess,7,33,6,7.8,2,4,7279
6940,2.6,home,walk,cafe,5,10,1,7.9,3,23,6036
8774,13.1,home,public,cafe,10,31,0,3.1,2,20,8582
8360,26.1,hostel,own_vehicle,cafe,11,9,1,18.2,4,14,10012
7327,17.4,home,public,mixed,3,12,3,1.1,3,29,5971
5029,19.4,hostel,public,home,7,34,0,1.5,3,10,6253
24268,15.7,hostel,walk,mess,2,30,6,14.0,2,2,11604
13131,5.8,home,bicycle,mess,6,1,4,6.7,1,24,7622
10130,22.9,hostel,own_vehicle,home,0,12,0,4.8,3,11,6245
8051,15.6,home,bicycle,mess,9,11,4,14.8,4,25,7917
11065,10.5,rented,public,home,3,9,1,3.9,4,7,7489
23183,5.9,pg,walk,cafe,5,30,5,14.2,2,25,13076
14601,6.9,pg,own_vehicle,mixed,1,32,2,19.5,4,12,9990
6002,27.2,home,walk,home,6,38,3,16.0,1,24,6827
19569,24.2,pg,own_vehicle,mess,1,0,3,3.4,4,3,10037
14607,19.4,pg,bicycle,mess,7,40,3,18.5,3,17,10923
11463,23.4,home,bicycle,cafe,7,16,1,3.8,2,22,8310
8005,4.4,pg,walk,mess,12,38,2,5.8,2,11,8912
21357,29.7,pg,bicycle,home,11,22,3,2.1,2,26,12952
23248,29.8,rented,bicycle,cafe,10,3,3,5.6,4,27,14348
11016,2.2,hostel,walk,cafe,6,31,2,3.0,2,0,7879
18911,20.1,pg,public,mess,10,35,2,3.8,1,7,12151
15627,5.4,hostel,public,mixed,3,36,6,14.7,3,12,9921
5072,9.6,rented,own_vehicle,mess,5,20,2,11.8,2,29,7647
23519,19.9,rented,walk,mixed,11,17,0,2.5,3,10,13835
17033,8.3,hostel,own_vehicle,home,9,20,3,11.4,3,25,11484
9057,2.0,hostel,bicycle,mess,4,10,3,19.6,1,2,6380
23406,26.0,home,walk,home,11,5,1,6.8,2,18,12221
10983,22.6,home,own_vehicle,mixed,8,36,5,9.6,1,18,9940
20144,14.3,hostel,bicycle,mixed,7,30,1,2.5,2,4,10979
17347,19.6,hostel,own_vehicle,cafe,11,36,4,11.2,4,20,13572
20848,12.7,pg,bicycle,cafe,3,7,4,2.7,4,10,10789
13117,5.8,rented,bicycle,home,1,9,0,4.0,1,11,6926
3770,23.3,home,own_vehicle,cafe,4,36,5,9.7,3,15,7066
3225,21.4,hostel,bicycle,mixed,8,29,3,6.8,4,15,6650
16137,9.1,home,own_vehicle,cafe,1,26,6,4.8,3,13,9559
4106,7.9,rented,walk,mess,6,15,2,7.0,2,15,6130
9526,1.3,home,public,mixed,9,11,3,9.4,1,28,8032
23807,17.0,rented,bicycle,mixed,3,20,1,1.9,3,18,12111
18268,21.6,pg,public,cafe,1,10,4,4.1,4,21,10161
9762,12.9,pg,walk,cafe,9,18,4,12.8,3,19,9494
15893,10.6,rented,own_vehicle,mixed,3,19,2,15.3,3,23,10993
10255,9.4,rented,walk,cafe,9,7,3,11.8,2,24,9613
22905,7.4,rented,public,mixed,4,14,4,17.7,4,8,12890
3562,15.9,pg,bicycle,home,0,37,2,10.5,2,19,4739
18631,21.8,pg,public,mess,3,10,0,19.4,4,4,10345
5005,20.8,hostel,own_vehicle,mess,7,20,2,18.1,3,6,7450
12406,19.0,home,public,cafe,7,37,1,17.3,2,1,9654
11009,0.5,rented,public,mixed,4,24,0,3.8,2,18,8235
4789,24.7,pg,public,mess,2,7,1,14.9,4,10,5604
15893,26.0,home,bicycle,cafe,9,21,5,13.9,4,30,11531
3075,16.8,home,walk,home,1,16,5,7.8,3,6,3581
11499,20.9,home,own_vehicle,home,1,4,1,18.8,3,1,6966
9707,9.0,pg,bicycle,mixed,2,8,0,17.3,2,9,6685
17991,8.9,rented,own_vehicle,home,10,6,0,6.7,4,22,12235
21987,12.6,home,walk,mess,8,20,5,14.4,2,18,12004
12194,11.6,hostel,bicycle,mess,10,31,3,17.9,1,14,9802
11634,5.8,hostel,public,home,5,3,1,5.3,3,30,7259
4537,5.1,rented,own_vehicle,mixed,5,11,3,15.3,2,6,7293
9587,4.2,pg,bicycle,mess,2,1,1,7.3,1,6,5637
9698,26.4,pg,walk,home,3,16,3,9.9,1,23,7029
7025,20.2,home,own_vehicle,cafe,0,28,6,9.1,4,19,7014
22987,10.6,rented,bicycle,mess,2,17,5,8.0,1,2,11302
8670,27.3,rented,own_vehicle,home,3,1,1,6.1,2,1,7169
7163,16.3,home,walk,mess,1,29,5,4.1,2,21,5369
7338,8.9,rented,walk,mixed,11,26,6,5.9,4,23,9656
6328,25.0,home,own_vehicle,cafe,4,26,0,12.8,2,29,7427
11641,1.7,rented,bicycle,mixed,2,30,5,3.8,1,5,7980
8097,9.6,hostel,public,mixed,6,34,2,14.5,2,30,8105
11106,14.7,pg,own_vehicle,mess,12,11,0,3.5,1,1,9718
6906,16.0,hostel,bicycle,cafe,11,35,3,16.3,1,21,9112
5422,13.7,hostel,own_vehicle,cafe,11,2,6,13.0,2,19,8710
7949,10.7,rented,public,home,9,20,5,17.8,1,15,9069
6343,5.3,pg,own_vehicle,mixed,11,16,1,5.2,4,5,8687
8359,0.8,rented,bicycle,home,1,24,1,8.2,3,21,6355
11541,17.8,home,bicycle,home,11,0,5,11.3,2,6,8557
12499,9.0,home,walk,cafe,8,33,3,10.7,3,0,9320
11878,14.0,pg,walk,cafe,9,24,6,10.6,3,2,10198
23056,23.0,rented,bicycle,mixed,7,16,4,14.3,2,12,13489
16996,19.1,pg,bicycle,cafe,6,14,2,4.5,4,15,10624
13449,23.9,pg,public,home,0,26,0,17.8,3,17,8217
5743,4.4,pg,walk,cafe,9,10,1,12.3,1,2,7097
13570,27.7,home,bicycle,mess,2,37,2,7.0,4,7,8059
17283,7.5,pg,own_vehicle,home,9,18,5,15.5,2,1,11840
17138,11.4,rented,public,mess,10,35,2,2.8,2,23,12219
6505,6.8,hostel,walk,cafe,9,34,6,17.2,2,2,8346
24049,2.7,pg,walk,home,12,4,2,15.2,1,22,13323
15205,16.2,home,own_vehicle,mixed,6,19,0,3.0,1,16,9449
13705,8.0,hostel,own_vehicle,cafe,4,8,6,16.9,1,1,9407
15722,5.5,home,own_vehicle,mixed,3,20,4,7.2,4,20,9572
16163,8.6,home,public,mess,9,27,5,3.5,3,21,10539
8907,3.5,pg,own_vehicle,home,2,4,1,4.5,3,22,6477
5095,1.6,pg,public,home,12,7,2,14.9,1,2,7349
18435,25.9,home,bicycle,mixed,9,39,4,19.6,3,18,12443
20263,3.1,pg,bicycle,mess,11,35,0,2.1,4,13,12450
16429,0.8,pg,walk,mess,0,22,1,15.2,3,6,8325
20824,12.0,hostel,walk,cafe,10,2,2,16.4,3,7,12192
20349,27.0,hostel,public,home,6,39,1,13.5,1,1,11416
17781,12.1,home,bicycle,mixed,12,27,1,17.3,2,27,12093
21212,29.8,pg,own_vehicle,home,3,30,3,18.1,1,16,12313
14017,19.1,home,bicycle,mixed,7,6,1,9.2,3,30,8939
6560,0.2,hostel,bicycle,home,10,32,6,4.0,2,22,7535
22948,4.7,pg,public,home,7,38,5,17.3,4,10,13484
3648,12.3,home,own_vehicle,mixed,1,2,3,15.4,3,26,5041
22071,5.2,hostel,public,home,12,4,4,3.4,4,30,12721
